Fa,Fs,beta,dim,isDynamic,isFock,mass2,massratio,order,rs,spin,Σw,Σw.err,μ,μ.err
-0.0,-0.0,40.0,3,false,false,1.5,1.0,210,1.0,2,0.009978157208690587,2.7338749682526505e-5,0.027945633001850448,0.00010001043333744365
-0.0,-0.0,40.0,3,false,false,1.5,1.0,101,1.0,2,0.0,8.148023487204334e-11,0.1957780874798233,5.295364654223367e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,300,1.0,2,-0.04610859600282892,3.0504613490515897e-5,0.011346307026613984,0.00010355436036718144
-0.0,-0.0,40.0,3,false,false,1.5,1.0,120,1.0,2,0.0,8.148023487204334e-11,0.005040038967257843,5.688023465443507e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,201,1.0,2,0.06975365763503522,1.7865483022568624e-5,0.11958926683262287,6.49405430755679e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,310,1.0,2,-0.02116401152089011,0.00015273791634426776,0.005291588894637345,0.0003945625104857168
-0.0,-0.0,40.0,3,false,false,1.5,1.0,111,1.0,2,0.0,8.148023487204334e-11,0.07517636964136004,1.8436128464154957e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,103,1.0,2,0.0,8.148023487204334e-11,0.055956854312593396,1.510363891074846e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,130,1.0,2,0.0,8.148023487204334e-11,-0.0016629971916944332,0.0001479070135086467
-0.0,-0.0,40.0,3,false,false,1.5,1.0,211,1.0,2,0.011599952163590806,3.750587687050321e-5,-0.002556105653238891,8.268559261362839e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,220,1.0,2,-0.004932559176147824,0.00010124271963934489,-0.0068234814657453366,0.00037405557490973737
-0.0,-0.0,40.0,3,false,false,1.5,1.0,301,1.0,2,-0.11069328952810213,6.269983036168482e-5,-0.004921116524175535,0.0001278781052389729
-0.0,-0.0,40.0,3,false,false,1.5,1.0,100,1.0,2,0.0,8.148023487204334e-11,0.5345166073096019,0.0001418111087031944
-0.0,-0.0,40.0,3,false,false,1.75,1.0,121,1.0,2,0.0,8.148023487204334e-11,0.0005540800993505349,2.1314876903197692e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,400,1.0,2,0.027711051606132835,0.00010361450456095743,0.006862903617916931,0.0002834233294872255
-0.0,-0.0,40.0,3,false,false,1.75,1.0,102,1.0,2,0.0,8.148023487204334e-11,0.09796335204055659,2.6728222598152996e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,110,1.0,2,0.0,8.148023487204334e-11,0.18590043403885445,4.435453145316105e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,200,1.0,2,0.0444860470592945,1.1773027809422448e-5,0.15596312763259584,9.273712068731368e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,112,1.0,2,0.0,8.148023487204334e-11,0.04091926762623989,1.0302851269833992e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,202,1.0,2,0.06398806555945977,1.662454583051435e-5,0.07949647501856986,4.831843550309744e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,210,1.0,2,0.008304649840478384,2.2622544942809866e-5,0.02798600728342052,8.858497625888351e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,101,1.0,2,0.0,8.148023487204334e-11,0.19620133928145547,5.186269912232644e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,300,1.0,2,-0.03180926962418089,2.2972922709074914e-5,0.01165930981085391,8.612144760854807e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,120,1.0,2,0.0,8.148023487204334e-11,0.005049324676082022,5.384160921151482e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,201,1.0,2,0.05801273200960543,1.4902504894136117e-5,0.11260483272990024,6.016351478043307e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,310,1.0,2,-0.015064349894289389,0.00011571527253471432,0.0028205191630754235,0.00031571350705452404
-0.0,-0.0,40.0,3,false,false,1.75,1.0,111,1.0,2,0.0,8.148023487204334e-11,0.07404416107033104,1.7920821145916774e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,103,1.0,2,0.0,8.148023487204334e-11,0.05867041725187907,1.539759904822301e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,130,1.0,2,0.0,8.148023487204334e-11,-0.0014172433881878322,0.0001366689056989693
-0.0,-0.0,40.0,3,false,false,1.75,1.0,211,1.0,2,0.009808259071909834,3.081312992738762e-5,0.001992283370243564,7.534786161910954e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,220,1.0,2,-0.003774988044593085,8.096682303526082e-5,-0.006329510445172932,0.00033018323006688
-0.0,-0.0,40.0,3,false,false,1.75,1.0,301,1.0,2,-0.07723976829244909,4.719746875369357e-5,3.388047888254498e-5,0.0001064883555550942
-0.0,-0.0,40.0,3,false,false,1.75,1.0,100,1.0,2,0.0,8.148023487204334e-11,0.5041316587699182,0.00013306212116799188
-0.0,-0.0,40.0,3,false,false,2.0,1.0,121,1.0,2,0.0,8.148023487204334e-11,0.0005840352979399437,2.1130087651588593e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,400,1.0,2,0.017236704287788354,7.455924108303938e-5,0.0051116978893959554,0.00022226024550951276
-0.0,-0.0,40.0,3,false,false,2.0,1.0,102,1.0,2,0.0,8.148023487204334e-11,0.10053100048660642,2.7352122139165798e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,110,1.0,2,0.0,8.148023487204334e-11,0.17610705480825636,4.16636569218986e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,200,1.0,2,0.03734285759814379,9.964131761890488e-6,0.14121709203583388,8.135572368328484e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,112,1.0,2,0.0,8.148023487204334e-11,0.040798260246385415,1.0117596829032605e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,202,1.0,2,0.05485837092585113,1.4321091775729192e-5,0.07687727013396417,4.49609723434085e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,210,1.0,2,0.007145854446436654,1.8824487431267168e-5,0.02736079415651822,7.753163836800208e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,101,1.0,2,0.0,8.148023487204334e-11,0.19588300812254666,5.124503126865857e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,300,1.0,2,-0.022965547060660948,1.802087110298771e-5,0.011592889370290368,7.268720960732467e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,120,1.0,2,0.0,8.148023487204334e-11,0.00500218800770748,5.0492783809493415e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,201,1.0,2,0.04931530082276604,1.2765373617927666e-5,0.10627757775003403,5.538374370530493e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,310,1.0,2,-0.010850624570274173,8.98240920973579e-5,0.0024450397550762936,0.0002632605757446272
-0.0,-0.0,40.0,3,false,false,2.0,1.0,111,1.0,2,0.0,8.148023487204334e-11,0.0729552624829834,1.714700980312617e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,103,1.0,2,0.0,8.148023487204334e-11,0.060991097138588295,1.5761654786263784e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,130,1.0,2,0.0,8.148023487204334e-11,-0.0013541410768600362,0.00013162847895045382
-0.0,-0.0,40.0,3,false,false,2.0,1.0,211,1.0,2,0.00847440278830222,2.6223423504626583e-5,0.0048709845804909,6.810606824195628e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,220,1.0,2,-0.002946775392787171,6.830615184871477e-5,-0.00568045786534513,0.0002909290967213217
-0.0,-0.0,40.0,3,false,false,2.0,1.0,301,1.0,2,-0.05622532836562663,3.613758538398696e-5,0.0032176824442686344,9.069761209430314e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,100,1.0,2,0.0,8.148023487204334e-11,0.4779806657378202,0.00012460162074872763
-0.0,-0.0,40.0,3,false,false,0.1,1.0,121,2.0,2,0.0,1.6296046974408668e-10,0.0016397545628559311,0.00020812861328992223
-0.0,-0.0,40.0,3,false,false,0.1,1.0,400,2.0,2,59.41564392977389,0.055881886531593365,1.1068318391865835,0.01393737682796679
-0.0,-0.0,40.0,3,false,false,0.1,1.0,102,2.0,2,0.0,1.6296046974408668e-10,0.031419600536908024,1.0112591762988382e-5
-0.0,-0.0,40.0,3,false,false,0.1,1.0,110,2.0,2,0.0,3.2592093948817336e-10,0.6021606735300428,0.0001660960304320641
-0.0,-0.0,40.0,3,false,false,0.1,1.0,200,2.0,2,1.0693452117319253,0.0002851092368637905,0.36569920810054796,0.0002441668144826047
-0.0,-0.0,40.0,3,false,false,0.1,1.0,112,2.0,2,0.0,1.6296046974408668e-10,0.08218139582061733,2.543500360031736e-5
-0.0,-0.0,40.0,3,false,false,0.1,1.0,202,2.0,2,1.2380165242039252,0.0003369201186596703,0.09450011155625938,9.339162100071629e-5
-0.0,-0.0,40.0,3,false,false,0.1,1.0,210,2.0,2,0.6839403266529107,0.0023373457365858438,-0.11595483264468157,0.001185315308437381
-0.0,-0.0,40.0,3,false,false,0.1,1.0,101,2.0,2,0.0,3.2592093948817336e-10,0.08151955850332879,2.5057433418020106e-5
-0.0,-0.0,40.0,3,false,false,0.1,1.0,300,2.0,2,-7.413997691933444,0.0031163612623360338,-0.14506581846510122,0.0010633866996030746
-0.0,-0.0,40.0,3,false,false,0.1,1.0,120,2.0,2,0.0,1.6296046974408668e-10,0.04425431576440508,0.0007762617007030158
-0.0,-0.0,40.0,3,false,false,0.1,1.0,201,2.0,2,1.2112555052509324,0.00031910779699689714,0.16560673664495582,0.00012445706862310236
-0.0,-0.0,40.0,3,false,false,0.1,1.0,310,2.0,2,-12.195428534977259,0.05271870992256856,1.4335844830554718,0.01680107965727927
-0.0,-0.0,40.0,3,false,false,0.1,1.0,111,2.0,2,0.0,3.2592093948817336e-10,0.16083388928275155,4.6358982195699175e-5
-0.0,-0.0,40.0,3,false,false,0.1,1.0,103,2.0,2,0.0,5.432015658136224e-11,0.01702259707363794,5.496383324746695e-6
-0.0,-0.0,40.0,3,false,false,0.1,1.0,130,2.0,2,0.0,5.432015658136224e-11,-0.15530419729872422,0.007657069459966093
-0.0,-0.0,40.0,3,false,false,0.1,1.0,211,2.0,2,0.7132946437222429,0.0027214942140854586,-0.4406136104521797,0.000856076316806853
-0.0,-0.0,40.0,3,false,false,0.1,1.0,220,2.0,2,-3.749655055856046,0.03469220193119459,-0.6042030925552268,0.01751401414968394
-0.0,-0.0,40.0,3,false,false,0.1,1.0,301,2.0,2,-15.867272843279025,0.006275120002997908,-0.34374413881017896,0.001283841125863185
-0.0,-0.0,40.0,3,false,false,0.1,1.0,100,2.0,2,0.0,3.2592093948817336e-10,0.3880707962352954,0.00011813760279783916
-0.0,-0.0,40.0,3,false,false,0.5,1.0,121,2.0,2,0.0,1.6296046974408668e-10,0.00496695103984165,0.0001794827032679527
-0.0,-0.0,40.0,3,false,false,0.5,1.0,400,2.0,2,0.2742617107088078,0.0012670092259393262,0.02046920083916623,0.0009045636329219203
-0.0,-0.0,40.0,3,false,false,0.5,1.0,102,2.0,2,0.0,1.6296046974408668e-10,0.050296039921425686,1.3927657308790817e-5
-0.0,-0.0,40.0,3,false,false,0.5,1.0,110,2.0,2,0.0,3.2592093948817336e-10,0.3524446122663748,8.438479434390799e-5
-0.0,-0.0,40.0,3,false,false,0.5,1.0,200,2.0,2,0.14937986661497685,4.111369235862142e-5,0.14122776384849925,8.31445013022608e-5
-0.0,-0.0,40.0,3,false,false,0.5,1.0,112,2.0,2,0.0,1.6296046974408668e-10,0.08165010205774392,2.0601480679890746e-5
-0.0,-0.0,40.0,3,false,false,0.5,1.0,202,2.0,2,0.21949876774927815,5.879164151435795e-5,0.0769443373609394,4.545965512725412e-5
-0.0,-0.0,40.0,3,false,false,0.5,1.0,210,2.0,2,0.11367878795230224,0.0003284492221472356,0.10999648999818142,0.0003290348499725252
-0.0,-0.0,40.0,3,false,false,0.5,1.0,101,2.0,2,0.0,3.2592093948817336e-10,0.09797715763177692,2.630927349711805e-5
-0.0,-0.0,40.0,3,false,false,0.5,1.0,300,2.0,2,-0.18384071734159851,0.0001526976784843194,0.023205575418588774,0.0001491632063265101
-0.0,-0.0,40.0,3,false,false,0.5,1.0,120,2.0,2,0.0,1.6296046974408668e-10,0.03970713804041007,0.0004347607340245326
-0.0,-0.0,40.0,3,false,false,0.5,1.0,201,2.0,2,0.19730424849074032,5.27270795925386e-5,0.10637076867436324,5.566371787916101e-5
-0.0,-0.0,40.0,3,false,false,0.5,1.0,310,2.0,2,-0.34486065610622235,0.0031033187294726206,0.024182349010609217,0.0022403286275783515
-0.0,-0.0,40.0,3,false,false,0.5,1.0,111,2.0,2,0.0,3.2592093948817336e-10,0.14595760906912705,3.507155313027347e-5
-0.0,-0.0,40.0,3,false,false,0.5,1.0,103,2.0,2,0.0,5.432015658136224e-11,0.030516811968391743,8.101972860559289e-6
-0.0,-0.0,40.0,3,false,false,0.5,1.0,130,2.0,2,0.0,5.432015658136224e-11,-0.042936344945431,0.004337852817353446
-0.0,-0.0,40.0,3,false,false,0.5,1.0,211,2.0,2,0.13646342822274413,0.0004500174782931333,0.020085653807253336,0.00029037505074172603
-0.0,-0.0,40.0,3,false,false,0.5,1.0,220,2.0,2,-0.1856170222790631,0.004731397450273446,-0.08960456600094718,0.004925845795998223
-0.0,-0.0,40.0,3,false,false,0.5,1.0,301,2.0,2,-0.4500560744232138,0.0003048792808488094,0.006555533865037187,0.00018657848886871126
-0.0,-0.0,40.0,3,false,false,0.5,1.0,100,2.0,2,0.0,3.2592093948817336e-10,0.23905340026371655,6.39174605954884e-5
-0.0,-0.0,40.0,3,false,false,0.75,1.0,121,2.0,2,0.0,1.6296046974408668e-10,0.006624036809753511,0.00017058221174838785
-0.0,-0.0,40.0,3,false,false,0.75,1.0,400,2.0,2,0.06731341584781433,0.0004764821669287438,0.009591970817260431,0.00043973149398174923
-0.0,-0.0,40.0,3,false,false,0.75,1.0,102,2.0,2,0.0,1.6296046974408668e-10,0.05322057244388981,1.4156703137497184e-5
-0.0,-0.0,40.0,3,false,false,0.75,1.0,110,2.0,2,0.0,3.2592093948817336e-10,0.2947693014232303,6.94491719842517e-5
-0.0,-0.0,40.0,3,false,false,0.75,1.0,200,2.0,2,0.08655266999158637,2.476076927693885e-5,0.10213380046595953,6.047199218751236e-5
-0.0,-0.0,40.0,3,false,false,0.75,1.0,112,2.0,2,0.0,1.6296046974408668e-10,0.0805121563197857,1.956909457111804e-5
-0.0,-0.0,40.0,3,false,false,0.75,1.0,202,2.0,2,0.1353941237958025,3.7120954373838256e-5,0.0677291743602649,3.701598303523026e-5
