Fa,Fs,beta,dim,isDynamic,isFock,mass2,massratio,order,rs,spin,Σw,Σw.err,μ,μ.err
-0.0,-0.0,40.0,3,false,false,1.75,1.0,111,1.0,2,0.0,8.148023487204334e-11,0.07418394960159572,2.3528015216752187e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,103,1.0,2,0.0,8.148023487204334e-11,0.058749180953099486,2.2200932146674414e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,130,1.0,2,0.0,8.148023487204334e-11,-0.0013724082768220849,0.0001392976866807282
-0.0,-0.0,40.0,3,false,false,1.75,1.0,211,1.0,2,0.00986036548795553,3.0462315952288184e-5,0.002008413743472483,7.554318991211773e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,220,1.0,2,-0.003772316835465527,6.180042174189928e-5,-0.006506819540307688,0.00027347676070670914
-0.0,-0.0,40.0,3,false,false,1.75,1.0,301,1.0,2,-0.07734990948600913,4.459746467467591e-5,0.00016015588358194038,9.355506556204013e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,100,1.0,2,0.0,8.148023487204334e-11,0.5046316030032629,0.00017808135236230352
-0.0,-0.0,40.0,3,false,false,2.0,1.0,121,1.0,2,0.0,8.148023487204334e-11,0.0005966068652702672,2.1535736283628406e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,400,1.0,2,0.017196407858024582,5.2277730658617466e-5,0.005223857280718534,0.000154635071970147
-0.0,-0.0,40.0,3,false,false,2.0,1.0,102,1.0,2,0.0,8.148023487204334e-11,0.10070056449716513,3.58978744084151e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,110,1.0,2,0.0,8.148023487204334e-11,0.17635655776498302,5.484609729609077e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,112,1.0,2,0.0,8.148023487204334e-11,0.0408701420737322,1.3295662456197026e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,202,1.0,2,0.054925033787841526,1.7475352108701365e-5,0.07692358214772217,5.190475572739542e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,101,1.0,2,0.0,8.148023487204334e-11,0.19614051650490544,6.83090239766276e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,300,1.0,2,-0.022972278640791904,1.7048829290763935e-5,0.011508450610307329,6.512904441824804e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,201,1.0,2,0.049392189197017926,1.5659869600762313e-5,0.10649548742435758,6.520210784659493e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,310,1.0,2,-0.011007271027247226,6.671245429492067e-5,0.002784169789840909,0.0002054430477509706
-0.0,-0.0,40.0,3,false,false,2.0,1.0,111,1.0,2,0.0,8.148023487204334e-11,0.07306709676456183,2.2871093113399934e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,103,1.0,2,0.0,8.148023487204334e-11,0.061031956764585595,2.2764925235310735e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,130,1.0,2,0.0,8.148023487204334e-11,-0.0014794333779745224,0.0001317901105378002
-0.0,-0.0,40.0,3,false,false,2.0,1.0,211,1.0,2,0.008448402941987005,2.5836968641602452e-5,0.004996829014453482,6.83980186707875e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,220,1.0,2,-0.0029610036267926853,5.118875313761801e-5,-0.005518947152377619,0.00024116376584136195
-0.0,-0.0,40.0,3,false,false,2.0,1.0,301,1.0,2,-0.05624911643519057,3.456328478127921e-5,0.0031762317109816965,8.047070110833634e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,100,1.0,2,0.0,8.148023487204334e-11,0.4781914308108748,0.00016633665042597808
-0.0,-0.0,40.0,3,false,false,2.0,1.0,311,1.0,2,-0.02631137867166436,0.0002465009436198758,0.003300600797860481,0.0005055539559571688
-0.0,-0.0,40.0,3,false,false,2.0,1.0,131,1.0,2,0.0,8.148023487204334e-11,-0.0012116526422986718,7.540080964543203e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,401,1.0,2,0.060157808894234235,0.00022377140680551763,0.009688095186974773,0.00042218660886132216
-0.0,-0.0,40.0,3,false,false,2.0,1.0,302,1.0,2,-0.0955521528682821,7.291456798902265e-5,-0.007947368813331478,0.0001300266944978033
-0.0,-0.0,40.0,3,false,false,2.0,1.0,120,1.0,2,0.0,8.148023487204334e-11,0.005004053951303719,4.773257498799322e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,122,1.0,2,0.0,8.148023487204334e-11,9.313484592225116e-5,1.7552853333592272e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,203,1.0,2,0.057995413191084054,1.836110137045863e-5,0.05820570664567434,3.9799133324936604e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,140,1.0,2,0.0,8.148023487204334e-11,0.0011113019745859628,0.0005326999299757674
-0.0,-0.0,40.0,3,false,false,2.0,1.0,320,1.0,2,-0.00011352125961906432,0.0006328000836055961,0.0020777139095085554,0.0019050407870080917
-0.0,-0.0,40.0,3,false,false,2.0,1.0,200,1.0,2,0.03746825011631444,1.1714296825895292e-5,0.1417404798217371,8.525119820569222e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,221,1.0,2,-0.005697845185971107,0.0001357007793268529,-0.008095979178609455,0.0003634919105532196
-0.0,-0.0,40.0,3,false,false,2.0,1.0,104,1.0,2,0.0,8.148023487204334e-11,0.04155746564688984,1.791809701895112e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,410,1.0,2,0.011176835700503955,0.0005957754734428313,-0.003680964635200951,0.0013584873031411186
-0.0,-0.0,40.0,3,false,false,2.0,1.0,210,1.0,2,0.007168310130309426,1.6784349508247553e-5,0.027544118176360908,7.592601003141331e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,212,1.0,2,0.008866447929693563,4.1587657392913116e-5,-0.007680785253373119,8.324272932785976e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,500,1.0,2,-0.014072678800488998,0.0003613287704692345,-0.0018862459533472212,0.0007838577324470993
-0.0,-0.0,40.0,3,false,false,2.0,1.0,113,1.0,2,0.0,8.148023487204334e-11,0.027605002929066962,1.041740561318125e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,230,1.0,2,-6.138910161576335e-5,0.00037256867454140146,-0.0006903988212489972,0.0015612638963976935
-0.0,-0.0,40.0,3,false,false,2.5,1.0,121,1.0,2,0.0,8.148023487204334e-11,0.0007027491736460292,2.0822620785375255e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,400,1.0,2,0.007899346834963364,3.0763430189579444e-5,0.0034942350212466004,0.00010378534702672505
-0.0,-0.0,40.0,3,false,false,2.5,1.0,102,1.0,2,0.0,8.148023487204334e-11,0.10436561435781169,3.7140130805304956e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,110,1.0,2,0.0,8.148023487204334e-11,0.1603340216130409,4.9437337542148096e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,200,1.0,2,0.027782478170739706,9.345322335484718e-6,0.11906063369459856,8.307758927438947e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,112,1.0,2,0.0,8.148023487204334e-11,0.04061987390900761,1.288411792189765e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,202,1.0,2,0.04224773292204985,1.3624411130037966e-5,0.07221123823325142,4.6987174974216664e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,210,1.0,2,0.005485670875748493,1.3793731807952236e-5,0.026035521537623667,6.546539287145295e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,101,1.0,2,0.0,8.148023487204334e-11,0.19395430869569522,6.649110905355744e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,300,1.0,2,-0.013262811977745266,1.0961419627764603e-5,0.010441353053943808,4.858013938939225e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,120,1.0,2,0.0,8.148023487204334e-11,0.004876490604564586,4.614170452817561e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,201,1.0,2,0.037479217768589965,1.2123090205834663e-5,0.0958388552782613,5.756440933179963e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,310,1.0,2,-0.006338960490759294,4.3553384120228065e-5,0.002407331098786187,0.00014922427979148248
-0.0,-0.0,40.0,3,false,false,2.5,1.0,111,1.0,2,0.0,8.148023487204334e-11,0.07099628399628143,2.19205308596714e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,103,1.0,2,0.0,8.148023487204334e-11,0.06481578363924624,2.368063357960556e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,130,1.0,2,0.0,8.148023487204334e-11,-0.001108115037763418,0.00011945644154704925
-0.0,-0.0,40.0,3,false,false,2.5,1.0,211,1.0,2,0.00664796784110705,1.9469589567700686e-5,0.008749410475731356,5.86346510641218e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,220,1.0,2,-0.0019509884907106174,3.802078420544982e-5,-0.0038747134139132367,0.00019733903269593658
-0.0,-0.0,40.0,3,false,false,2.5,1.0,301,1.0,2,-0.03280884149465757,2.2334208867766127e-5,0.006283246576873558,6.202287597984467e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,100,1.0,2,0.0,8.148023487204334e-11,0.4348832127911177,0.00014989249116538267
-0.0,-0.0,40.0,3,false,false,3.0,1.0,121,1.0,2,0.0,8.148023487204334e-11,0.0008159010312488616,2.000501081426256e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,400,1.0,2,0.00416799389065554,1.986278933558225e-5,0.0025633224712280976,7.516008445666447e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,102,1.0,2,0.0,8.148023487204334e-11,0.10650552924626683,3.711172279766728e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,110,1.0,2,0.0,8.148023487204334e-11,0.1475516456186311,4.486289013960859e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,200,1.0,2,0.021667526922140894,7.358020044909373e-6,0.10232703246358026,7.325598641876061e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,112,1.0,2,0.0,8.148023487204334e-11,0.04029109909315545,1.2527064373468377e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,202,1.0,2,0.03392163629549492,1.1004525875628638e-5,0.06783127326481224,4.2582948727201075e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,210,1.0,2,0.004369759866946143,1.071194560271554e-5,0.024231502254757106,5.574127474826883e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,101,1.0,2,0.0,8.148023487204334e-11,0.19049480336461838,6.455562872161949e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,300,1.0,2,-0.008462262654590227,7.851232264666803e-6,0.009195878270939498,3.8320708856595816e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,120,1.0,2,0.0,8.148023487204334e-11,0.004691381431313556,4.264775223397126e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,201,1.0,2,0.029735025659596803,9.684916488066491e-6,0.08687966534142684,5.1190554246595264e-5
