Fa,Fs,beta,dim,isDynamic,isFock,mass2,massratio,order,rs,spin,Σw,Σw.err,μ,μ.err
-0.0,-0.0,40.0,3,false,false,0.5,1.0,101,1.0,2,0.0,8.148023487204334e-11,0.17088183581362693,2.2958708912723906e-5
-0.0,-0.0,40.0,3,false,false,0.5,1.0,300,1.0,2,-0.09516791313593582,0.00013709216165547883,-0.04003665957296109,0.00013486795378756376
-0.0,-0.0,40.0,3,false,false,0.5,1.0,100,1.0,2,0.0,8.148023487204334e-11,0.7385371596969101,8.552634847057124e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,121,1.0,2,0.0,8.148023487204334e-11,0.0008699077718798611,9.945743948059449e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,400,1.0,2,0.015323284134971289,0.0003582431296452607,0.026912626320142984,0.0005275261055201338
-0.0,-0.0,40.0,3,false,false,1.0,1.0,112,1.0,2,0.0,8.148023487204334e-11,0.04122297676229886,3.850289005745068e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,202,1.0,2,0.06797318532029487,0.0001204294080439599,0.11250092298882133,0.0001456855337402269
-0.0,-0.0,40.0,3,false,false,1.0,1.0,310,1.0,2,-0.019359637664782724,0.0002876723004676755,0.013424926531944404,0.0005066433671901105
-0.0,-0.0,40.0,3,false,false,1.0,1.0,103,1.0,2,0.0,8.148023487204334e-11,0.04882387038533762,5.025984736019445e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,130,1.0,2,0.0,8.148023487204334e-11,-0.013991210189505433,0.0008423528488751686
-0.0,-0.0,40.0,3,false,false,1.0,1.0,211,1.0,2,0.013250740394454981,0.00010387341569501168,-0.019846583022787377,0.00015460752279642135
-0.0,-0.0,40.0,3,false,false,1.0,1.0,220,1.0,2,-0.0029394042774891858,0.00024760002027811724,-0.027506210812904896,0.0007242979710989181
-0.0,-0.0,40.0,3,false,false,1.0,1.0,301,1.0,2,-0.05749258996435831,0.00021670537133061787,-0.027232921692599166,0.0002258709139632838
-0.0,-0.0,40.0,3,false,false,1.0,1.0,102,1.0,2,0.0,4.074011743602167e-11,0.0853143382684519,8.94960213219649e-6
-0.0,-0.0,40.0,3,false,false,1.0,1.0,111,1.0,2,0.0,8.148023487204334e-11,0.07750244362212233,1.004502071831691e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,110,1.0,2,0.0,8.148023487204334e-11,0.2283519146671067,2.4605982517045057e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,120,1.0,2,0.0,4.074011743602167e-11,0.005321117002835792,2.1123648366762708e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,200,1.0,2,0.052671896360971464,1.8044939840524106e-5,0.22580965621520457,6.28382656873425e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,201,1.0,2,0.05486994156459853,2.067555692249261e-5,0.13669936842659958,3.809374188760465e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,210,1.0,2,0.012876680654468581,1.9506068371630185e-5,0.023745370477312646,4.7310453247704084e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,101,1.0,2,0.0,8.148023487204334e-11,0.19034741450147558,2.0177680115827907e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,300,1.0,2,-0.031498866136241414,3.556776365415844e-5,0.005565379164866469,7.306347017540614e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,100,1.0,2,0.0,8.148023487204334e-11,0.6127017701911468,6.156471435056481e-5
-0.0,-0.0,80.0,3,false,false,1.0,1.0,121,1.0,2,0.0,1.6296046974408668e-10,0.00024276072394088295,0.0002765337555206632
-0.0,-0.0,80.0,3,false,false,1.0,1.0,400,1.0,2,0.06603883486684808,0.0012401817612744384,0.02272178843450584,0.0015835278508343177
-0.0,-0.0,80.0,3,false,false,1.0,1.0,102,1.0,2,0.0,1.6296046974408668e-10,0.08583110418978797,0.00014006978184688844
-0.0,-0.0,80.0,3,false,false,1.0,1.0,110,1.0,2,0.0,1.6296046974408668e-10,0.23022826255909365,0.0002912146682387823
-0.0,-0.0,80.0,3,false,false,1.0,1.0,200,1.0,2,0.0695363086447812,0.0001779755801987348,0.22765448428998822,0.00046286474131250444
-0.0,-0.0,80.0,3,false,false,1.0,1.0,112,1.0,2,0.0,1.6296046974408668e-10,0.04154245902323882,7.295199242693691e-5
-0.0,-0.0,80.0,3,false,false,1.0,1.0,202,1.0,2,0.10622298542316624,0.00030552200395654204,0.11372035869195773,0.0003023941806328337
-0.0,-0.0,80.0,3,false,false,1.0,1.0,210,1.0,2,0.014577282364503012,0.00026289577294108003,0.023601591990166627,0.000493691973098812
-0.0,-0.0,80.0,3,false,false,1.0,1.0,101,1.0,2,0.0,1.6296046974408668e-10,0.19119252172093526,0.0002369763481893087
-0.0,-0.0,80.0,3,false,false,1.0,1.0,300,1.0,2,-0.06410534781220799,0.0003161294810530058,0.00583876105941048,0.0003816925613057895
-0.0,-0.0,80.0,3,false,false,1.0,1.0,120,1.0,2,0.0,1.6296046974408668e-10,0.009116592233246566,0.0005669421880344179
-0.0,-0.0,80.0,3,false,false,1.0,1.0,201,1.0,2,0.07951741314005814,0.0002230140925305842,0.13809611068764072,0.00030374340468539737
-0.0,-0.0,80.0,3,false,false,1.0,1.0,310,1.0,2,-0.03156369325196163,0.0011712719812789127,0.012531365692048392,0.0018209199229465654
-0.0,-0.0,80.0,3,false,false,1.0,1.0,111,1.0,2,0.0,1.6296046974408668e-10,0.07819051660508254,0.00011623406834230459
-0.0,-0.0,80.0,3,false,false,1.0,1.0,103,1.0,2,0.0,1.6296046974408668e-10,0.04901105028619137,9.56969831880539e-5
-0.0,-0.0,80.0,3,false,false,1.0,1.0,130,1.0,2,0.0,1.6296046974408668e-10,-0.013900314823443543,0.0037887362979306463
-0.0,-0.0,80.0,3,false,false,1.0,1.0,211,1.0,2,0.015661436590766895,0.00035312253610481667,-0.018774008780654917,0.00041933237040898394
-0.0,-0.0,80.0,3,false,false,1.0,1.0,220,1.0,2,-0.007850332358280723,0.0011322463987769491,-0.027942397340578153,0.003103273335573313
-0.0,-0.0,80.0,3,false,false,1.0,1.0,301,1.0,2,-0.1345543100581743,0.0005701492857286781,-0.026483309982268888,0.0004543257383711725
-0.0,-0.0,80.0,3,false,false,1.0,1.0,100,1.0,2,0.0,1.6296046974408668e-10,0.6148756751651947,0.0005511491544049703
-0.0,-0.0,100.0,3,false,false,1.0,1.0,102,1.0,2,0.0,2.0370058718010833e-10,0.08535607412236249,2.9838630420044463e-5
-0.0,-0.0,100.0,3,false,false,1.0,1.0,111,1.0,2,0.0,2.0370058718010833e-10,0.07771649566405275,3.0508902496575736e-5
-0.0,-0.0,100.0,3,false,false,1.0,1.0,110,1.0,2,0.0,2.0370058718010833e-10,0.22882396413836995,7.793261487223849e-5
-0.0,-0.0,100.0,3,false,false,1.0,1.0,120,1.0,2,0.0,2.0370058718010833e-10,0.005527362400412143,0.00015847686402781927
-0.0,-0.0,100.0,3,false,false,1.0,1.0,200,1.0,2,0.0731866748968222,7.423527159451138e-5,0.2261748199490967,0.0001911168054627322
-0.0,-0.0,100.0,3,false,false,1.0,1.0,201,1.0,2,0.08478766090342078,8.568581131324974e-5,0.13692512723229885,0.00012952550922737112
-0.0,-0.0,100.0,3,false,false,1.0,1.0,210,1.0,2,0.014864050053537076,0.00011375544783790422,0.02424229179442658,0.00024156452365693305
-0.0,-0.0,100.0,3,false,false,1.0,1.0,101,1.0,2,0.0,2.0370058718010833e-10,0.1904281126715854,4.99313247414254e-5
-0.0,-0.0,100.0,3,false,false,1.0,1.0,300,1.0,2,-0.07288519721807914,0.00018596872411890447,0.005946692245371947,0.0002831616442619836
-0.0,-0.0,100.0,3,false,false,1.0,1.0,100,1.0,2,0.0,2.0370058718010833e-10,0.6128679029043697,0.00014443535401013587
-0.0,-0.0,40.0,3,false,false,1.0,1.0,102,5.0,2,0.0,1.0185029359005417e-9,0.013656791708352121,9.393873617848579e-6
-0.0,-0.0,40.0,3,false,false,1.0,1.0,111,5.0,2,0.0,2.0370058718010834e-9,0.15367519513834355,5.362604784184956e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,110,5.0,2,0.0,2.0370058718010834e-9,0.19201391514065,6.324806683201833e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,120,5.0,2,0.0,1.0185029359005417e-9,0.2607130372770811,0.00024001830138578806
-0.0,-0.0,40.0,3,false,false,1.0,1.0,200,5.0,2,0.01741652613889594,6.759744554953097e-5,0.009784150800654888,3.7664253890290286e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,201,5.0,2,0.028310421824378495,9.752526304071096e-5,0.012971960486602152,3.392323712745784e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,210,5.0,2,0.13161857353086012,0.000495034727328432,0.09194985843068125,0.0002847290366389034
-0.0,-0.0,40.0,3,false,false,1.0,1.0,101,5.0,2,0.0,2.0370058718010834e-9,0.01629012513866426,1.2991412504691172e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,300,5.0,2,-0.008319736024383531,0.00025217620831864527,0.0007592333677113082,6.757975008442881e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,100,5.0,2,0.0,2.0370058718010834e-9,0.019660860862784693,1.4363137119536646e-5
-0.0,-0.0,40.0,3,false,true,1.0,1.0,102,1.0,2,0.0,8.148023487204334e-11,0.08531204458952944,2.1729091685731772e-5
-0.0,-0.0,40.0,3,false,true,1.0,1.0,111,1.0,2,0.0,8.148023487204334e-11,0.07088899983046813,2.031876979799769e-5
-0.0,-0.0,40.0,3,false,true,1.0,1.0,201,1.0,2,0.04916268474843264,4.1324410453932506e-5,0.08307104418762389,7.658761757495133e-5
-0.0,-0.0,40.0,3,false,true,1.0,1.0,101,1.0,2,0.0,8.148023487204334e-11,0.1903273990406939,3.714919907279912e-5
-0.0,-0.0,40.0,3,false,true,1.0,1.0,120,1.0,2,0.0,8.148023487204334e-11,0.011963831151194766,6.670724381590985e-5
-0.0,-0.0,40.0,3,false,true,1.0,1.0,110,1.0,2,0.0,8.148023487204334e-11,0.20886504528753694,3.187081305586076e-5
-0.0,-0.0,40.0,3,false,true,1.0,1.0,200,1.0,2,0.04664219359054339,2.6884088101490278e-5,0.08182344759033221,9.271386812173095e-5
-0.0,-0.0,40.0,3,false,true,1.0,1.0,210,1.0,2,0.01093685242894493,3.141245538180565e-5,0.0336635926019699,5.206933802480744e-5
-0.0,-0.0,40.0,3,false,true,1.0,1.0,300,1.0,2,-0.028608302960315288,5.462779315561699e-5,-0.0026136075047388163,0.00012406874875920258
-0.0,-0.0,40.0,3,false,true,1.0,1.0,100,1.0,2,0.0,8.148023487204334e-11,0.6127289148684009,7.463924783601679e-5
