0.01074231798584191, 3.6702184162133182
0.04047419660823226, 3.672680852073208
0.06933160821231699, 3.673448364549019
0.09818901981640171, 3.6841935392103577
0.12704643142048644, 3.6926361764442674
0.15590384302457116, 3.709521450912086
0.1847612546286559, 3.7271742378557153
0.21361866623274062, 3.747513318464679
0.24247607783682534, 3.7659336178841176
0.27133348944091007, 3.793947823251181
0.3001909010449948, 3.82464832228358
0.3290483126490795, 3.8511275026990237
0.3571838539175013, 3.8844620792585536
0.38510625098045936, 3.9236533524005637
0.4156205474613337, 3.9583327976891356
0.4444779590654184, 3.995419848151297
0.47333537066950304, 4.045308159078944
0.5021927822735878, 4.092126420103352
0.5310501938776725, 4.140095949841474
0.5599076054817572, 4.192670554434457
0.588765017085842, 4.24678018397906
0.6176224286899267, 4.301273569761567
0.6464798402940114, 4.3607557866368385
0.6753372518980961, 4.4213892722258255
0.7041946635021809, 4.485860320193863
0.7330520751062656, 4.5491800994481855
0.7619094867103503, 4.615186172367841
0.790766898314435, 4.6823435140012135
0.8196243099185198, 4.75218714929992
0.8484817215226045, 4.823182053312341
0.8773391331266892, 4.896095738514288
0.9061965447307739, 4.967858155002519
0.9350539563348587, 5.0384693027770355
0.9639113679389434, 5.1109992317410775
0.9927687795430281, 5.172783986043779
1.0216261911471127, 5.221904784495616
1.0504836027511977, 5.2575941146207805
1.0793410143552822, 5.292132176032228
1.1081984259593671, 5.328972774871106
1.1370558375634516, 5.36159205509303
1.1659132491675366, 5.399200166407718
1.194770660771621, 5.432970715343356
1.223628072375706, 5.470962582895949
1.2524854839797905, 5.503965619355777
1.2813428955838755, 5.544643780573706
1.31020030718796, 5.581868135650489
1.339057718792045, 5.618708734489367
1.3679151303961294, 5.657468114517771
1.3967725420002144, 5.694692469594553
1.425629953604299, 5.736905655764102
1.4544873652083838, 5.774130010840884
1.483344776812468, 5.814808172058813
1.5122021884165529, 5.851265014659786
1.5410596000206374, 5.889256882212378
1.5699170116247223, 5.925713724813352
1.5987744232288068, 5.967159398507089
1.6276318348328918, 6.003232484870157
1.6564892464369763, 6.04122435242275
1.6853466580410612, 6.074994901358389
1.7142040696451457, 6.113754281386792
1.7430614812492307, 6.1494436115119555
1.7719188928533152, 6.183981672923404
1.8007763044574001, 6.223124809189712
1.8296337160614846, 6.253825308222111
1.8584911276655696, 6.290282150823083
1.887348539269654, 6.322133918569198
1.916205950873739, 6.35552071126693
1.9450633624778235, 6.393128822581619
1.9739207740819085, 6.422294296662397
2.002778185685993, 6.454146064408511
2.031635597290078, 6.486381588392529
2.0604930088941624, 6.515163306235402
2.0893504204982474, 6.547398830219421
2.118207832102332, 6.578483085489724
2.147065243706417, 6.6080323158084076
2.1759226553105013, 6.638732814840807
2.2047800669145863, 6.667130776445775
2.233637478518671, 6.695144981812839
2.2624948901227557, 6.723159187179903
2.2913523017268402, 6.749254611357441
2.320209713330925, 6.77995511038984
2.3490671249350097, 6.804131753377853
2.3779245365390946, 6.830227177555392
2.406781948143179, 6.856706357970836
2.435639359747264, 6.88318553838628
2.4644967713513486, 6.906594668898483
2.4933541829554335, 6.9326900930760225
2.522211594559518, 6.956866736064036
2.551069006163603, 6.980659622814145
2.5799264177676875, 7.0052200220400636
2.6087838293717724, 7.029396665028078
2.637641240975857, 7.053957064253996
2.666498652579942, 7.07429614486296
2.6953560641840264, 7.098856544088879
2.724213475788111, 7.119963137173653
2.753070887392196, 7.139150949068902
2.7830213827691628, 7.162186983238698
2.809692626827483, 7.1797758108093435
2.83964312220445, 7.204773265750654
2.8685005338085348, 7.223961077645903
2.8973579454126193, 7.241230108351627
2.926215357016704, 7.265022995101736
2.9550727686207887, 7.284978319472794
2.9835803934175513, 7.305432405125752
3.012787591828958, 7.319900137122147
3.041645003433043, 7.339471705255302
3.0705024150371276, 7.35865951715055
3.0993598266412126, 7.3770798165699905
3.128217238245297, 7.3943488472757135
3.158167733622264, 7.414967750141484
3.1859320614534665, 7.434259496017832
3.2147894730575515, 7.457988423394957
3.243646884661636, 7.4676462887155655
3.272504296265721, 7.484778263622038
3.3013617078698054, 7.50167267514314
3.3302191194738904, 7.516767087167403
3.359076531077975, 7.531733580445697
3.38793394268206, 7.548618854913515
3.4167913542861443, 7.565504129381335
3.4456487658902293, 7.57970311018382
3.4745061774943142, 7.593518334748399
3.5033635890983987, 7.613967059996764
3.5322210007024832, 7.625561980613465
3.5592622115762413, 7.637148467027135
3.589935823910653, 7.653329734357245
3.6187932355147376, 7.66604826371244
3.647650647118822, 7.6875386130351195
3.6765080587229066, 7.697632011228906
3.705365470326992, 7.711243784073707
3.7342228819310765, 7.728984286728857
3.763080293535161, 7.735124386535337
3.7896890756636026, 7.753188340876721
3.820795116743331, 7.76774366675726
3.8496525283474154, 7.7784888414186
3.8785099399515, 7.798827922027565
3.9073673515555845, 7.799595434503374
3.93622476315967, 7.821085783826053
3.9650821747637544, 7.825603142969391
3.9933341861243967, 7.829805754498504
